strategy,family,direction,symbol,regime,sharpe,wr,active_days
Zscore Revert,Reversion,SHORT,FIX,STRONG,-2.942,21.3,61
Zscore Revert,Reversion,SHORT,FIX,NORMAL,-1.175,37.5,40
Zscore Revert,Reversion,SHORT,FIX,CAUTIOUS,0.018,50.0,24
Zscore Revert,Reversion,SHORT,FIX,WEAK,1.566,80.0,35
Zscore Revert,Reversion,SHORT,FIX,CHOPPY,-1.021,34.7,49
Keltner Revert,Reversion,LONG,FIX,ALL,0.992,58.3,72
Keltner Revert,Reversion,LONG,FIX,STRONG,2.098,91.3,23
Keltner Revert,Reversion,LONG,FIX,WEAK,-0.782,25.0,24
Keltner Revert,Reversion,SHORT,FIX,ALL,-0.935,43.8,281
Keltner Revert,Reversion,SHORT,FIX,STRONG,-3.432,22.8,79
Keltner Revert,Reversion,SHORT,FIX,NORMAL,-1.097,42.9,49
Keltner Revert,Reversion,SHORT,FIX,CAUTIOUS,0.498,57.1,35
Keltner Revert,Reversion,SHORT,FIX,WEAK,1.596,79.1,43
Keltner Revert,Reversion,SHORT,FIX,CHOPPY,-0.311,40.0,75
MFI Revert,Reversion,LONG,FIX,ALL,0.488,54.3,46
MFI Revert,Reversion,LONG,FIX,STRONG,1.877,93.8,16
MFI Revert,Reversion,LONG,FIX,WEAK,-1.028,20.0,15
MFI Revert,Reversion,SHORT,FIX,ALL,-0.782,42.1,121
MFI Revert,Reversion,SHORT,FIX,STRONG,-2.025,18.9,37
MFI Revert,Reversion,SHORT,FIX,NORMAL,-1.09,41.2,17
MFI Revert,Reversion,SHORT,FIX,WEAK,0.94,76.5,17
MFI Revert,Reversion,SHORT,FIX,CHOPPY,-0.183,40.5,37
RSI Momentum,Momentum,LONG,FIX,ALL,0.87,56.9,274
RSI Momentum,Momentum,LONG,FIX,STRONG,3.376,81.9,72
RSI Momentum,Momentum,LONG,FIX,NORMAL,1.602,62.7,51
RSI Momentum,Momentum,LONG,FIX,CAUTIOUS,-0.037,55.2,29
RSI Momentum,Momentum,LONG,FIX,WEAK,-1.825,19.6,46
RSI Momentum,Momentum,LONG,FIX,CHOPPY,0.004,52.6,76
RSI Momentum,Momentum,SHORT,FIX,ALL,-0.001,49.1,57
RSI Momentum,Momentum,SHORT,FIX,STRONG,-1.695,12.5,16
RSI Momentum,Momentum,SHORT,FIX,WEAK,1.688,88.9,18
Donchian/Turtle,Momentum,LONG,FIX,ALL,0.98,57.8,320
Donchian/Turtle,Momentum,LONG,FIX,STRONG,3.687,84.0,81
Donchian/Turtle,Momentum,LONG,FIX,NORMAL,1.477,65.6,61
Donchian/Turtle,Momentum,LONG,FIX,CAUTIOUS,0.062,48.8,41
Donchian/Turtle,Momentum,LONG,FIX,WEAK,-2.072,20.8,53
Donchian/Turtle,Momentum,LONG,FIX,CHOPPY,-0.085,54.8,84
Donchian/Turtle,Momentum,SHORT,FIX,ALL,-1.008,41.3,126
Donchian/Turtle,Momentum,SHORT,FIX,STRONG,-2.723,7.9,38
Donchian/Turtle,Momentum,SHORT,FIX,WEAK,0.922,69.2,39
Donchian/Turtle,Momentum,SHORT,FIX,CHOPPY,0.026,47.8,23
ADX Trend,Momentum,LONG,FIX,ALL,0.227,51.1,280
ADX Trend,Momentum,LONG,FIX,STRONG,3.505,81.8,77
ADX Trend,Momentum,LONG,FIX,NORMAL,0.739,56.9,51
ADX Trend,Momentum,LONG,FIX,CAUTIOUS,-0.637,37.1,35
ADX Trend,Momentum,LONG,FIX,WEAK,-2.148,15.7,51
ADX Trend,Momentum,LONG,FIX,CHOPPY,-0.238,45.5,66
ADX Trend,Momentum,SHORT,FIX,ALL,-1.341,41.2,211
ADX Trend,Momentum,SHORT,FIX,STRONG,-3.27,11.5,61
ADX Trend,Momentum,SHORT,FIX,NORMAL,-1.756,34.4,32
ADX Trend,Momentum,SHORT,FIX,CAUTIOUS,-0.865,38.1,21
ADX Trend,Momentum,SHORT,FIX,WEAK,2.704,81.1,53
ADX Trend,Momentum,SHORT,FIX,CHOPPY,-0.329,40.9,44
RSI Revert,Reversion,LONG,GMED,ALL,0.28,48.6,146
RSI Revert,Reversion,LONG,GMED,STRONG,2.001,77.5,40
RSI Revert,Reversion,LONG,GMED,NORMAL,0.434,50.0,28
RSI Revert,Reversion,LONG,GMED,CAUTIOUS,0.135,36.0,25
RSI Revert,Reversion,LONG,GMED,WEAK,-2.313,16.7,30
RSI Revert,Reversion,LONG,GMED,CHOPPY,0.319,52.2,23
RSI Revert,Reversion,SHORT,GMED,ALL,-0.002,51.5,204
RSI Revert,Reversion,SHORT,GMED,STRONG,-2.332,22.6,53
RSI Revert,Reversion,SHORT,GMED,NORMAL,0.192,55.6,45
RSI Revert,Reversion,SHORT,GMED,CAUTIOUS,-0.008,57.7,26
RSI Revert,Reversion,SHORT,GMED,WEAK,1.928,78.0,41
RSI Revert,Reversion,SHORT,GMED,CHOPPY,0.429,53.8,39
Zscore Revert,Reversion,LONG,GMED,ALL,0.912,56.0,134
Zscore Revert,Reversion,LONG,GMED,STRONG,2.325,84.2,38
Zscore Revert,Reversion,LONG,GMED,NORMAL,1.079,58.6,29
Zscore Revert,Reversion,LONG,GMED,CAUTIOUS,-0.811,26.3,19
Zscore Revert,Reversion,LONG,GMED,WEAK,-0.694,39.1,23
Zscore Revert,Reversion,LONG,GMED,CHOPPY,-0.15,48.0,25
Zscore Revert,Reversion,SHORT,GMED,ALL,-0.241,50.3,153
Zscore Revert,Reversion,SHORT,GMED,STRONG,-1.854,20.9,43
Zscore Revert,Reversion,SHORT,GMED,NORMAL,0.168,58.3,36
Zscore Revert,Reversion,SHORT,GMED,CAUTIOUS,-0.014,64.7,17
Zscore Revert,Reversion,SHORT,GMED,WEAK,1.602,76.0,25
Zscore Revert,Reversion,SHORT,GMED,CHOPPY,0.617,53.1,32
Keltner Revert,Reversion,LONG,GMED,ALL,0.254,50.0,116
Keltner Revert,Reversion,LONG,GMED,STRONG,2.01,80.0,30
Keltner Revert,Reversion,LONG,GMED,NORMAL,0.204,50.0,26
Keltner Revert,Reversion,LONG,GMED,WEAK,-1.115,26.1,23
Keltner Revert,Reversion,LONG,GMED,CHOPPY,-0.15,48.0,25
Keltner Revert,Reversion,SHORT,GMED,ALL,-0.172,54.3,151
Keltner Revert,Reversion,SHORT,GMED,STRONG,-2.078,23.7,38
Keltner Revert,Reversion,SHORT,GMED,NORMAL,0.291,60.0,45
Keltner Revert,Reversion,SHORT,GMED,CAUTIOUS,0.447,70.0,20
Keltner Revert,Reversion,SHORT,GMED,WEAK,1.566,78.3,23
Keltner Revert,Reversion,SHORT,GMED,CHOPPY,0.309,56.0,25
MFI Revert,Reversion,LONG,GMED,ALL,0.729,48.4,64
MFI Revert,Reversion,LONG,GMED,NORMAL,0.596,56.2,16
MFI Revert,Reversion,SHORT,GMED,ALL,0.337,48.1,77
MFI Revert,Reversion,SHORT,GMED,STRONG,-1.654,11.8,17
MFI Revert,Reversion,SHORT,GMED,NORMAL,-0.066,50.0,16
MFI Revert,Reversion,SHORT,GMED,WEAK,1.307,73.7,19
MFI Revert,Reversion,SHORT,GMED,CHOPPY,0.505,52.9,17
RSI Momentum,Momentum,LONG,GMED,ALL,0.002,48.5,204
RSI Momentum,Momentum,LONG,GMED,STRONG,2.332,77.4,53
RSI Momentum,Momentum,LONG,GMED,NORMAL,-0.192,44.4,45
RSI Momentum,Momentum,LONG,GMED,CAUTIOUS,0.008,42.3,26
RSI Momentum,Momentum,LONG,GMED,WEAK,-1.928,22.0,41
RSI Momentum,Momentum,LONG,GMED,CHOPPY,-0.429,46.2,39
RSI Momentum,Momentum,SHORT,GMED,ALL,-0.28,51.4,146
RSI Momentum,Momentum,SHORT,GMED,STRONG,-2.001,22.5,40
RSI Momentum,Momentum,SHORT,GMED,NORMAL,-0.434,50.0,28
RSI Momentum,Momentum,SHORT,GMED,CAUTIOUS,-0.135,64.0,25
RSI Momentum,Momentum,SHORT,GMED,WEAK,2.313,83.3,30
RSI Momentum,Momentum,SHORT,GMED,CHOPPY,-0.319,47.8,23
Donchian/Turtle,Momentum,LONG,GMED,ALL,0.257,49.7,185
Donchian/Turtle,Momentum,LONG,GMED,STRONG,2.094,78.0,50
Donchian/Turtle,Momentum,LONG,GMED,NORMAL,-0.14,43.2,44
Donchian/Turtle,Momentum,LONG,GMED,CAUTIOUS,-0.268,39.1,23
Donchian/Turtle,Momentum,LONG,GMED,WEAK,-1.456,29.0,31
Donchian/Turtle,Momentum,LONG,GMED,CHOPPY,-0.392,43.2,37
Donchian/Turtle,Momentum,SHORT,GMED,ALL,-0.497,45.5,143
Donchian/Turtle,Momentum,SHORT,GMED,STRONG,-1.404,18.9,37
Donchian/Turtle,Momentum,SHORT,GMED,NORMAL,-1.15,36.7,30
Donchian/Turtle,Momentum,SHORT,GMED,WEAK,0.946,66.7,33
Donchian/Turtle,Momentum,SHORT,GMED,CHOPPY,0.344,62.1,29
ADX Trend,Momentum,LONG,GMED,ALL,0.469,45.8,273
ADX Trend,Momentum,LONG,GMED,STRONG,1.83,73.6,72
ADX Trend,Momentum,LONG,GMED,NORMAL,0.053,38.0,50
ADX Trend,Momentum,LONG,GMED,CAUTIOUS,-0.135,33.3,45
ADX Trend,Momentum,LONG,GMED,WEAK,-1.911,28.0,50
ADX Trend,Momentum,LONG,GMED,CHOPPY,0.338,42.9,56
ADX Trend,Momentum,SHORT,GMED,ALL,-0.678,50.9,269
ADX Trend,Momentum,SHORT,GMED,STRONG,-2.751,25.7,74
ADX Trend,Momentum,SHORT,GMED,NORMAL,-0.883,43.4,53
ADX Trend,Momentum,SHORT,GMED,CAUTIOUS,0.499,66.7,27
ADX Trend,Momentum,SHORT,GMED,WEAK,2.042,78.9,57
ADX Trend,Momentum,SHORT,GMED,CHOPPY,0.405,55.2,58
RSI Revert,Reversion,LONG,HPQ,ALL,-0.241,45.0,180
RSI Revert,Reversion,LONG,HPQ,STRONG,1.44,70.2,47
RSI Revert,Reversion,LONG,HPQ,NORMAL,0.4,50.0,28
RSI Revert,Reversion,LONG,HPQ,CAUTIOUS,-0.211,42.3,26
RSI Revert,Reversion,LONG,HPQ,WEAK,-1.318,21.4,42
RSI Revert,Reversion,LONG,HPQ,CHOPPY,-0.281,37.8,37
RSI Revert,Reversion,SHORT,HPQ,ALL,-0.358,50.0,182
RSI Revert,Reversion,SHORT,HPQ,STRONG,-0.627,38.3,47
RSI Revert,Reversion,SHORT,HPQ,NORMAL,-1.201,32.5,40
RSI Revert,Reversion,SHORT,HPQ,CAUTIOUS,0.359,70.0,20
RSI Revert,Reversion,SHORT,HPQ,WEAK,0.882,77.8,36
RSI Revert,Reversion,SHORT,HPQ,CHOPPY,-0.057,46.2,39
Zscore Revert,Reversion,LONG,HPQ,ALL,0.042,48.6,111
Zscore Revert,Reversion,LONG,HPQ,STRONG,0.852,62.5,24
Zscore Revert,Reversion,LONG,HPQ,NORMAL,1.158,66.7,21
Zscore Revert,Reversion,LONG,HPQ,WEAK,-0.77,34.3,35
Zscore Revert,Reversion,LONG,HPQ,CHOPPY,0.038,45.5,22
Zscore Revert,Reversion,SHORT,HPQ,ALL,-0.017,46.8,158
Zscore Revert,Reversion,SHORT,HPQ,STRONG,-0.819,32.6,46
Zscore Revert,Reversion,SHORT,HPQ,NORMAL,-0.842,41.2,34
Zscore Revert,Reversion,SHORT,HPQ,CAUTIOUS,0.502,52.9,17
Zscore Revert,Reversion,SHORT,HPQ,WEAK,1.745,63.0,27
Zscore Revert,Reversion,SHORT,HPQ,CHOPPY,0.626,55.9,34
Keltner Revert,Reversion,LONG,HPQ,ALL,-0.557,44.2,129
Keltner Revert,Reversion,LONG,HPQ,STRONG,1.687,70.3,37
Keltner Revert,Reversion,LONG,HPQ,NORMAL,0.899,55.6,18
Keltner Revert,Reversion,LONG,HPQ,CAUTIOUS,-0.237,41.2,17
Keltner Revert,Reversion,LONG,HPQ,WEAK,-1.281,21.6,37
Keltner Revert,Reversion,LONG,HPQ,CHOPPY,-1.036,30.0,20
Keltner Revert,Reversion,SHORT,HPQ,ALL,-0.053,52.2,157
Keltner Revert,Reversion,SHORT,HPQ,STRONG,-0.138,45.2,42
Keltner Revert,Reversion,SHORT,HPQ,NORMAL,-0.984,38.2,34
Keltner Revert,Reversion,SHORT,HPQ,CAUTIOUS,0.643,66.7,18
Keltner Revert,Reversion,SHORT,HPQ,WEAK,0.349,60.7,28
Keltner Revert,Reversion,SHORT,HPQ,CHOPPY,0.601,60.0,35
MFI Revert,Reversion,LONG,HPQ,ALL,-0.367,41.8,55
MFI Revert,Reversion,LONG,HPQ,WEAK,-0.296,35.3,17
MFI Revert,Reversion,SHORT,HPQ,ALL,1.227,58.5,65
MFI Revert,Reversion,SHORT,HPQ,STRONG,-0.291,26.7,15
MFI Revert,Reversion,SHORT,HPQ,NORMAL,-1.098,40.0,15
MFI Revert,Reversion,SHORT,HPQ,WEAK,2.31,95.0,20
RSI Momentum,Momentum,LONG,HPQ,ALL,0.358,50.0,182
RSI Momentum,Momentum,LONG,HPQ,STRONG,0.627,61.7,47
RSI Momentum,Momentum,LONG,HPQ,NORMAL,1.201,67.5,40
RSI Momentum,Momentum,LONG,HPQ,CAUTIOUS,-0.359,30.0,20
RSI Momentum,Momentum,LONG,HPQ,WEAK,-0.882,22.2,36
RSI Momentum,Momentum,LONG,HPQ,CHOPPY,0.057,53.8,39
RSI Momentum,Momentum,SHORT,HPQ,ALL,0.241,55.0,180
RSI Momentum,Momentum,SHORT,HPQ,STRONG,-1.44,29.8,47
RSI Momentum,Momentum,SHORT,HPQ,NORMAL,-0.4,50.0,28
RSI Momentum,Momentum,SHORT,HPQ,CAUTIOUS,0.211,57.7,26
RSI Momentum,Momentum,SHORT,HPQ,WEAK,1.318,78.6,42
RSI Momentum,Momentum,SHORT,HPQ,CHOPPY,0.281,62.2,37
Donchian/Turtle,Momentum,LONG,HPQ,ALL,0.161,51.9,187
Donchian/Turtle,Momentum,LONG,HPQ,STRONG,0.94,62.3,53
Donchian/Turtle,Momentum,LONG,HPQ,NORMAL,0.857,64.1,39
Donchian/Turtle,Momentum,LONG,HPQ,CAUTIOUS,-0.674,36.4,22
Donchian/Turtle,Momentum,LONG,HPQ,WEAK,-1.821,33.3,30
Donchian/Turtle,Momentum,LONG,HPQ,CHOPPY,-0.357,48.8,43
Donchian/Turtle,Momentum,SHORT,HPQ,ALL,-0.461,46.7,165
Donchian/Turtle,Momentum,SHORT,HPQ,STRONG,-1.575,31.2,48
Donchian/Turtle,Momentum,SHORT,HPQ,NORMAL,-1.232,37.9,29
Donchian/Turtle,Momentum,SHORT,HPQ,CAUTIOUS,0.389,47.1,17
Donchian/Turtle,Momentum,SHORT,HPQ,WEAK,1.151,70.0,40
Donchian/Turtle,Momentum,SHORT,HPQ,CHOPPY,-0.806,48.4,31
ADX Trend,Momentum,LONG,HPQ,ALL,0.753,52.9,257
ADX Trend,Momentum,LONG,HPQ,STRONG,1.642,71.4,63
ADX Trend,Momentum,LONG,HPQ,NORMAL,1.361,66.1,59
ADX Trend,Momentum,LONG,HPQ,CAUTIOUS,-0.64,34.3,35
ADX Trend,Momentum,LONG,HPQ,WEAK,-0.846,28.3,46
ADX Trend,Momentum,LONG,HPQ,CHOPPY,0.06,50.0,54
ADX Trend,Momentum,SHORT,HPQ,ALL,0.807,54.7,274
ADX Trend,Momentum,SHORT,HPQ,STRONG,-1.346,33.3,72
ADX Trend,Momentum,SHORT,HPQ,NORMAL,-1.113,41.2,51
ADX Trend,Momentum,SHORT,HPQ,CAUTIOUS,1.307,67.6,37
ADX Trend,Momentum,SHORT,HPQ,WEAK,2.056,73.8,65
ADX Trend,Momentum,SHORT,HPQ,CHOPPY,0.497,65.3,49
RSI Revert,Reversion,LONG,KNX,ALL,-0.156,47.3,165
RSI Revert,Reversion,LONG,KNX,STRONG,2.233,76.2,42
RSI Revert,Reversion,LONG,KNX,NORMAL,0.59,52.2,23
RSI Revert,Reversion,LONG,KNX,CAUTIOUS,-0.035,45.5,22
RSI Revert,Reversion,LONG,KNX,WEAK,-1.726,25.0,48
RSI Revert,Reversion,LONG,KNX,CHOPPY,0.076,40.0,30
RSI Revert,Reversion,SHORT,KNX,ALL,0.418,57.0,151
RSI Revert,Reversion,SHORT,KNX,STRONG,-0.94,41.9,43
RSI Revert,Reversion,SHORT,KNX,NORMAL,-0.012,52.6,38
RSI Revert,Reversion,SHORT,KNX,CAUTIOUS,0.81,68.4,19
RSI Revert,Reversion,SHORT,KNX,WEAK,1.319,80.0,25
RSI Revert,Reversion,SHORT,KNX,CHOPPY,0.628,57.7,26
Zscore Revert,Reversion,LONG,KNX,ALL,0.433,47.1,121
Zscore Revert,Reversion,LONG,KNX,STRONG,1.332,65.7,35
Zscore Revert,Reversion,LONG,KNX,NORMAL,0.684,50.0,18
Zscore Revert,Reversion,LONG,KNX,CAUTIOUS,-0.322,37.5,16
Zscore Revert,Reversion,LONG,KNX,WEAK,-0.733,37.1,35
Zscore Revert,Reversion,LONG,KNX,CHOPPY,-0.466,35.3,17
Zscore Revert,Reversion,SHORT,KNX,ALL,-0.513,47.7,155
Zscore Revert,Reversion,SHORT,KNX,STRONG,-1.406,31.1,45
Zscore Revert,Reversion,SHORT,KNX,NORMAL,-0.611,45.5,33
Zscore Revert,Reversion,SHORT,KNX,CAUTIOUS,-0.088,44.4,18
Zscore Revert,Reversion,SHORT,KNX,WEAK,1.274,77.4,31
Zscore Revert,Reversion,SHORT,KNX,CHOPPY,-0.189,46.4,28
Keltner Revert,Reversion,LONG,KNX,ALL,-0.252,48.0,100
Keltner Revert,Reversion,LONG,KNX,STRONG,1.821,78.6,28
Keltner Revert,Reversion,LONG,KNX,CAUTIOUS,-0.267,46.7,15
Keltner Revert,Reversion,LONG,KNX,WEAK,-1.108,25.8,31
Keltner Revert,Reversion,LONG,KNX,CHOPPY,-0.041,37.5,16
Keltner Revert,Reversion,SHORT,KNX,ALL,-0.396,46.5,129
Keltner Revert,Reversion,SHORT,KNX,STRONG,-1.061,32.4,34
Keltner Revert,Reversion,SHORT,KNX,NORMAL,-0.698,43.3,30
Keltner Revert,Reversion,SHORT,KNX,CAUTIOUS,-0.102,47.4,19
Keltner Revert,Reversion,SHORT,KNX,WEAK,1.243,75.0,24
Keltner Revert,Reversion,SHORT,KNX,CHOPPY,-0.507,40.9,22
MFI Revert,Reversion,LONG,KNX,ALL,0.13,44.7,47
MFI Revert,Reversion,LONG,KNX,WEAK,-0.53,20.0,15
MFI Revert,Reversion,SHORT,KNX,ALL,0.767,60.0,60
MFI Revert,Reversion,SHORT,KNX,STRONG,-0.358,47.4,19
RSI Momentum,Momentum,LONG,KNX,ALL,-0.418,43.0,151
RSI Momentum,Momentum,LONG,KNX,STRONG,0.94,58.1,43
RSI Momentum,Momentum,LONG,KNX,NORMAL,0.012,47.4,38
RSI Momentum,Momentum,LONG,KNX,CAUTIOUS,-0.81,31.6,19
RSI Momentum,Momentum,LONG,KNX,WEAK,-1.319,20.0,25
RSI Momentum,Momentum,LONG,KNX,CHOPPY,-0.628,42.3,26
RSI Momentum,Momentum,SHORT,KNX,ALL,0.156,52.7,165
RSI Momentum,Momentum,SHORT,KNX,STRONG,-2.233,23.8,42
RSI Momentum,Momentum,SHORT,KNX,NORMAL,-0.59,47.8,23
RSI Momentum,Momentum,SHORT,KNX,CAUTIOUS,0.035,54.5,22
RSI Momentum,Momentum,SHORT,KNX,WEAK,1.726,75.0,48
RSI Momentum,Momentum,SHORT,KNX,CHOPPY,-0.076,60.0,30
Donchian/Turtle,Momentum,LONG,KNX,ALL,0.323,52.2,157
Donchian/Turtle,Momentum,LONG,KNX,STRONG,1.105,65.9,44
Donchian/Turtle,Momentum,LONG,KNX,NORMAL,0.779,55.9,34
Donchian/Turtle,Momentum,LONG,KNX,CAUTIOUS,0.437,64.7,17
Donchian/Turtle,Momentum,LONG,KNX,WEAK,-1.148,23.5,34
Donchian/Turtle,Momentum,LONG,KNX,CHOPPY,0.054,53.6,28
Donchian/Turtle,Momentum,SHORT,KNX,ALL,-0.575,54.1,172
Donchian/Turtle,Momentum,SHORT,KNX,STRONG,-1.755,31.4,51
Donchian/Turtle,Momentum,SHORT,KNX,NORMAL,-0.737,52.4,21
Donchian/Turtle,Momentum,SHORT,KNX,CAUTIOUS,0.356,62.5,24
Donchian/Turtle,Momentum,SHORT,KNX,WEAK,0.831,69.4,49
Donchian/Turtle,Momentum,SHORT,KNX,CHOPPY,0.246,63.0,27
ADX Trend,Momentum,LONG,KNX,ALL,0.015,46.9,277
ADX Trend,Momentum,LONG,KNX,STRONG,1.599,65.8,73
ADX Trend,Momentum,LONG,KNX,NORMAL,0.57,50.9,53
ADX Trend,Momentum,LONG,KNX,CAUTIOUS,-0.444,45.2,42
ADX Trend,Momentum,LONG,KNX,WEAK,-1.603,24.1,54
ADX Trend,Momentum,LONG,KNX,CHOPPY,-0.285,41.8,55
ADX Trend,Momentum,SHORT,KNX,ALL,-0.697,49.4,247
ADX Trend,Momentum,SHORT,KNX,STRONG,-2.523,20.0,65
ADX Trend,Momentum,SHORT,KNX,NORMAL,-0.271,55.8,43
ADX Trend,Momentum,SHORT,KNX,CAUTIOUS,0.478,56.2,32
ADX Trend,Momentum,SHORT,KNX,WEAK,0.61,67.8,59
ADX Trend,Momentum,SHORT,KNX,CHOPPY,0.675,56.2,48
RSI Revert,Reversion,LONG,MTRN,ALL,0.265,51.4,146
RSI Revert,Reversion,LONG,MTRN,STRONG,2.0,75.6,45
RSI Revert,Reversion,LONG,MTRN,NORMAL,-0.081,53.3,30
RSI Revert,Reversion,LONG,MTRN,CAUTIOUS,0.335,40.0,15
RSI Revert,Reversion,LONG,MTRN,WEAK,-1.356,27.3,33
RSI Revert,Reversion,LONG,MTRN,CHOPPY,-0.618,43.5,23
RSI Revert,Reversion,SHORT,MTRN,ALL,-0.447,49.3,203
RSI Revert,Reversion,SHORT,MTRN,STRONG,-2.52,20.0,55
RSI Revert,Reversion,SHORT,MTRN,NORMAL,0.063,39.5,38
RSI Revert,Reversion,SHORT,MTRN,CAUTIOUS,-0.286,72.7,22
RSI Revert,Reversion,SHORT,MTRN,WEAK,2.034,84.2,38
RSI Revert,Reversion,SHORT,MTRN,CHOPPY,0.697,52.0,50
Zscore Revert,Reversion,LONG,MTRN,ALL,0.842,53.5,127
Zscore Revert,Reversion,LONG,MTRN,STRONG,2.452,90.0,40
Zscore Revert,Reversion,LONG,MTRN,NORMAL,0.295,52.2,23
Zscore Revert,Reversion,LONG,MTRN,CAUTIOUS,-0.984,33.3,15
Zscore Revert,Reversion,LONG,MTRN,WEAK,-1.289,17.6,34
Zscore Revert,Reversion,LONG,MTRN,CHOPPY,0.5,60.0,15
Zscore Revert,Reversion,SHORT,MTRN,ALL,-1.063,45.6,169
Zscore Revert,Reversion,SHORT,MTRN,STRONG,-2.59,10.6,47
Zscore Revert,Reversion,SHORT,MTRN,NORMAL,0.07,36.4,33
Zscore Revert,Reversion,SHORT,MTRN,CAUTIOUS,-0.397,64.0,25
Zscore Revert,Reversion,SHORT,MTRN,WEAK,1.82,84.8,33
Zscore Revert,Reversion,SHORT,MTRN,CHOPPY,-0.427,51.6,31
Keltner Revert,Reversion,LONG,MTRN,ALL,0.53,52.5,99
Keltner Revert,Reversion,LONG,MTRN,STRONG,1.971,83.3,36
Keltner Revert,Reversion,LONG,MTRN,NORMAL,0.554,57.9,19
Keltner Revert,Reversion,LONG,MTRN,WEAK,-1.078,23.1,26
Keltner Revert,Reversion,SHORT,MTRN,ALL,-0.915,47.5,217
Keltner Revert,Reversion,SHORT,MTRN,STRONG,-2.746,18.6,59
Keltner Revert,Reversion,SHORT,MTRN,NORMAL,0.237,40.0,40
Keltner Revert,Reversion,SHORT,MTRN,CAUTIOUS,-0.479,63.0,27
Keltner Revert,Reversion,SHORT,MTRN,WEAK,1.846,81.6,38
Keltner Revert,Reversion,SHORT,MTRN,CHOPPY,0.243,52.8,53
MFI Revert,Reversion,LONG,MTRN,ALL,0.508,53.7,41
MFI Revert,Reversion,LONG,MTRN,STRONG,1.339,80.0,15
MFI Revert,Reversion,SHORT,MTRN,ALL,0.167,51.4,74
MFI Revert,Reversion,SHORT,MTRN,STRONG,-1.689,5.9,17
MFI Revert,Reversion,SHORT,MTRN,CHOPPY,1.167,66.7,18
RSI Momentum,Momentum,LONG,MTRN,ALL,0.447,50.7,203
RSI Momentum,Momentum,LONG,MTRN,STRONG,2.52,80.0,55
RSI Momentum,Momentum,LONG,MTRN,NORMAL,-0.063,60.5,38
RSI Momentum,Momentum,LONG,MTRN,CAUTIOUS,0.286,27.3,22
RSI Momentum,Momentum,LONG,MTRN,WEAK,-2.034,15.8,38
RSI Momentum,Momentum,LONG,MTRN,CHOPPY,-0.697,48.0,50
RSI Momentum,Momentum,SHORT,MTRN,ALL,-0.265,48.6,146
RSI Momentum,Momentum,SHORT,MTRN,STRONG,-2.0,24.4,45
RSI Momentum,Momentum,SHORT,MTRN,NORMAL,0.081,46.7,30
RSI Momentum,Momentum,SHORT,MTRN,CAUTIOUS,-0.335,60.0,15
RSI Momentum,Momentum,SHORT,MTRN,WEAK,1.356,72.7,33
RSI Momentum,Momentum,SHORT,MTRN,CHOPPY,0.618,56.5,23
Donchian/Turtle,Momentum,LONG,MTRN,ALL,1.081,53.1,226
Donchian/Turtle,Momentum,LONG,MTRN,STRONG,3.062,85.7,63
Donchian/Turtle,Momentum,LONG,MTRN,NORMAL,-0.14,61.5,39
Donchian/Turtle,Momentum,LONG,MTRN,CAUTIOUS,0.236,32.1,28
Donchian/Turtle,Momentum,LONG,MTRN,WEAK,-2.338,11.9,42
Donchian/Turtle,Momentum,LONG,MTRN,CHOPPY,0.123,51.9,54
Donchian/Turtle,Momentum,SHORT,MTRN,ALL,-0.733,48.9,182
Donchian/Turtle,Momentum,SHORT,MTRN,STRONG,-2.325,20.7,58
Donchian/Turtle,Momentum,SHORT,MTRN,NORMAL,-0.347,51.5,33
Donchian/Turtle,Momentum,SHORT,MTRN,CAUTIOUS,0.511,60.0,20
Donchian/Turtle,Momentum,SHORT,MTRN,WEAK,1.526,79.1,43
Donchian/Turtle,Momentum,SHORT,MTRN,CHOPPY,-0.271,50.0,28
ADX Trend,Momentum,LONG,MTRN,ALL,0.163,50.0,298
ADX Trend,Momentum,LONG,MTRN,STRONG,2.954,84.0,81
ADX Trend,Momentum,LONG,MTRN,NORMAL,-0.227,48.2,56
ADX Trend,Momentum,LONG,MTRN,CAUTIOUS,0.328,35.1,37
ADX Trend,Momentum,LONG,MTRN,WEAK,-2.643,19.7,61
ADX Trend,Momentum,LONG,MTRN,CHOPPY,-0.902,46.0,63
ADX Trend,Momentum,SHORT,MTRN,ALL,-0.855,45.4,240
ADX Trend,Momentum,SHORT,MTRN,STRONG,-2.955,15.5,58
ADX Trend,Momentum,SHORT,MTRN,NORMAL,-0.038,43.4,53
ADX Trend,Momentum,SHORT,MTRN,CAUTIOUS,-0.549,50.0,26
ADX Trend,Momentum,SHORT,MTRN,WEAK,1.645,76.5,51
ADX Trend,Momentum,SHORT,MTRN,CHOPPY,0.028,48.1,52
RSI Revert,Reversion,LONG,MYRG,ALL,0.65,54.4,158
RSI Revert,Reversion,LONG,MYRG,STRONG,1.816,76.5,51
RSI Revert,Reversion,LONG,MYRG,NORMAL,-0.344,50.0,32
RSI Revert,Reversion,LONG,MYRG,CAUTIOUS,0.197,45.0,20
RSI Revert,Reversion,LONG,MYRG,WEAK,-0.4,28.1,32
RSI Revert,Reversion,LONG,MYRG,CHOPPY,-0.09,56.5,23
RSI Revert,Reversion,SHORT,MYRG,ALL,-1.063,47.1,208
RSI Revert,Reversion,SHORT,MYRG,STRONG,-2.604,14.5,55
